id,att_covid,att_vaccine,att_safety,demographic_age,demographic_income,demographic_education
4395,5.0,5.0,5.0,60,2400507.5499593965,3
4396,5.0,5.0,5.0,25,2636319.22126739,1
4397,4.0,5.0,5.0,55,1212018.1958220694,3
4398,5.0,5.0,5.0,38,1569811.1002575355,0
4399,5.0,5.0,5.0,54,755320.1366561962,4
4400,5.0,5.0,4.0,24,835584.037930075,4
4401,5.0,5.0,5.0,53,1940135.2790433557,0
4402,5.0,4.0,4.0,55,2581903.2575012813,1
4403,5.0,6.0,4.0,56,1130924.857197746,5
4404,4.0,4.0,4.0,56,1114714.8896852732,2
4405,5.0,4.0,5.0,79,77182.59329983656,0
4406,5.0,5.0,5.0,59,1503372.4557007565,2
4407,5.0,5.0,5.0,35,697990.66448472,2
4408,6.0,4.0,5.0,70,2994435.9924052237,0
4409,5.0,5.0,5.0,67,835328.2526039673,4
4410,5.0,5.0,4.0,66,2514502.402419398,3
4411,5.0,5.0,4.0,77,745171.1835468333,5
4412,5.0,5.0,4.0,69,735637.6308508478,0
4413,5.0,5.0,4.0,72,509607.5565652247,4
4414,5.0,5.0,5.0,62,2938930.2239992963,4
4415,5.0,4.0,5.0,56,68773.14545869872,1
4416,5.0,5.0,5.0,67,3070412.76749625,3
4417,5.0,5.0,5.0,55,2735608.667178253,4
4418,5.0,4.0,5.0,24,752800.9530444662,2
4419,5.0,5.0,5.0,71,1364300.313499951,4
4420,5.0,5.0,5.0,23,1096276.4851556777,1
4421,5.0,4.0,5.0,24,235054.8777597816,4
4422,5.0,6.0,5.0,38,431588.6234186489,4
4423,4.0,5.0,4.0,68,2185960.5723264283,0
4424,4.0,5.0,5.0,74,426456.87882559735,4
4425,5.0,5.0,4.0,24,70235.20973082453,1
4426,5.0,5.0,5.0,52,11001.902460613388,4
4427,5.0,5.0,5.0,50,83756.6726605593,3
4428,4.0,5.0,5.0,30,2320941.6041669436,3
4429,5.0,6.0,4.0,68,929863.7532637072,1
4430,5.0,5.0,4.0,58,1096344.7664163744,2
4431,5.0,5.0,4.0,40,160676.0255457501,3
4432,5.0,4.0,4.0,35,1503264.1831931937,2
4433,5.0,5.0,4.0,79,1573817.8051571627,3
4434,4.0,5.0,4.0,45,810475.1895559032,4
4435,4.0,5.0,4.0,44,2315583.3671751865,3
4436,5.0,5.0,5.0,32,2458954.3697708948,5
4437,5.0,5.0,5.0,42,3028468.919435413,4
4438,5.0,6.0,4.0,62,2111484.3112056684,1
4439,5.0,5.0,4.0,42,1318534.9864089524,1
4440,5.0,4.0,4.0,26,2542053.4174008425,0
4441,5.0,5.0,4.0,39,439603.89227296173,3
4442,5.0,5.0,5.0,60,4307790.466636857,4
4443,5.0,5.0,5.0,62,2357451.3059852207,4
4444,5.0,5.0,4.0,22,527252.6541530787,2
4445,5.0,5.0,5.0,37,4220651.76192739,2
4446,5.0,5.0,4.0,56,420966.83558924764,1
4447,5.0,5.0,5.0,77,1753627.826123332,1
4448,4.0,5.0,4.0,46,836505.2622273122,2
4449,5.0,5.0,5.0,49,1499295.6257682443,2
4450,5.0,5.0,4.0,77,742279.501422124,5
4451,5.0,5.0,5.0,52,913603.2227841995,5
4452,4.0,5.0,5.0,72,1816583.663426769,2
4453,5.0,5.0,4.0,38,793909.3147031968,2
4454,5.0,4.0,4.0,33,130668.11739726069,2
4455,5.0,5.0,4.0,61,2269794.86266958,4
4456,5.0,5.0,4.0,38,1659485.7925135104,3
4457,5.0,5.0,4.0,65,1066051.5602928516,2
4458,5.0,5.0,4.0,60,3125.0665466747705,4
4459,5.0,4.0,4.0,44,313356.0019634224,2
4460,4.0,5.0,5.0,23,303752.11545659584,3
4461,4.0,4.0,4.0,29,807816.7511531353,5
4462,5.0,4.0,5.0,75,1088770.4820931698,1
4463,5.0,5.0,4.0,32,946717.265022311,2
4464,5.0,5.0,5.0,50,5932.760210600185,5
4465,5.0,4.0,5.0,28,1610573.6014961347,4
4466,5.0,5.0,4.0,59,2533376.6807296965,0
4467,5.0,5.0,5.0,79,880406.7599415838,1
4468,4.0,4.0,5.0,24,2682653.5227854876,4
4469,5.0,5.0,5.0,56,898321.9896283668,5
4470,4.0,4.0,5.0,46,1498490.0001513301,4
4471,4.0,4.0,5.0,47,3546835.6771756294,4
4472,5.0,5.0,4.0,23,1613170.4733167284,4
4473,5.0,5.0,5.0,26,417616.98070817534,3
4474,5.0,5.0,5.0,55,12620.125615951938,0
4475,5.0,5.0,4.0,45,885020.0091344718,2
4476,5.0,5.0,4.0,62,1221930.7243030276,5
4477,5.0,4.0,5.0,34,1537204.5213250967,1
4478,5.0,4.0,5.0,75,2449978.72606059,2
4479,4.0,5.0,4.0,35,768319.5539546655,4
4480,4.0,5.0,5.0,26,1877892.6000613717,5
4481,5.0,4.0,5.0,75,1392012.0295377104,2
4482,5.0,5.0,5.0,45,660349.513380451,2
4483,5.0,5.0,5.0,79,1859309.24701685,3
4484,5.0,4.0,5.0,39,1715203.3813664063,5
4485,4.0,5.0,5.0,48,1707054.5247001362,4
4486,5.0,5.0,4.0,33,1666822.401046037,4
4487,5.0,5.0,4.0,31,1141774.1988809176,1
4488,5.0,5.0,5.0,27,1160819.461402562,1
4489,5.0,5.0,5.0,69,3106342.367989522,1
4490,4.0,5.0,4.0,29,3320009.3968159785,1
4491,5.0,5.0,5.0,66,1679747.6465962662,4
4492,5.0,5.0,4.0,35,227540.8626343778,2
4493,5.0,5.0,4.0,44,1292048.1286373485,3
4494,5.0,5.0,5.0,54,655994.4984127209,4
4495,5.0,5.0,5.0,71,1110624.9154565816,4
4496,5.0,5.0,5.0,48,3273728.8799752984,0
4497,5.0,4.0,4.0,59,657571.7495969092,4
4498,4.0,5.0,4.0,61,749678.1197812657,1
4499,5.0,5.0,5.0,65,121801.6737970401,3
4500,5.0,5.0,5.0,39,1599839.1720809052,3
4501,5.0,5.0,4.0,50,454870.9038635024,3
4502,5.0,5.0,5.0,69,299289.9733769966,3
4503,5.0,5.0,4.0,72,30815.034722532775,3
4504,4.0,5.0,4.0,31,550080.7403251946,1
4505,5.0,4.0,4.0,34,444955.5209160805,5
4506,4.0,5.0,5.0,50,1093946.5393531488,5
4507,5.0,4.0,5.0,60,320499.17405927944,2
4508,4.0,5.0,4.0,32,1345858.4348194024,3
4509,4.0,5.0,5.0,74,1726463.3867586886,2
4510,5.0,5.0,4.0,27,1113141.9239601693,2
4511,5.0,5.0,5.0,78,2337182.5401580315,2
4512,5.0,5.0,5.0,77,659241.8607199225,3
4513,6.0,5.0,4.0,77,2632071.693900866,2
4514,5.0,5.0,5.0,50,397881.202582957,4
4515,5.0,5.0,5.0,57,1373706.687312362,0
4516,4.0,4.0,5.0,39,1324480.300957112,4
4517,5.0,5.0,5.0,75,144455.7631832427,3
4518,4.0,4.0,5.0,65,187846.89099454076,0
4519,6.0,5.0,5.0,51,1130789.0754344363,2
4520,5.0,5.0,5.0,30,574849.7584435985,2
4521,5.0,5.0,5.0,31,2902445.9214383224,5
4522,5.0,6.0,5.0,65,902934.0727673868,5
4523,5.0,5.0,5.0,42,593724.7972552173,2
4524,4.0,4.0,4.0,38,2151832.6076715617,3
4525,5.0,5.0,4.0,70,1732351.2411689828,4
4526,5.0,5.0,5.0,72,2753685.794260674,4
4527,5.0,5.0,5.0,75,394494.9457788932,4
4528,5.0,5.0,5.0,32,2812407.3552762773,3
4529,5.0,5.0,5.0,77,286903.7422911802,0
4530,5.0,5.0,4.0,50,1119322.4591640162,1
4531,4.0,5.0,5.0,71,84681.12987862431,1
4532,5.0,4.0,5.0,54,2927490.0646836995,5
4533,4.0,4.0,4.0,32,156460.58202763324,3
4534,5.0,5.0,4.0,50,1530456.9789516176,1
4535,6.0,5.0,5.0,73,2167816.446294237,1
4536,5.0,5.0,4.0,62,767458.8037254976,5
4537,4.0,5.0,4.0,33,738571.7914988693,1
4538,5.0,5.0,5.0,27,1681402.8403015507,4
4539,5.0,4.0,5.0,70,897186.3892936471,1
4540,5.0,4.0,5.0,44,1415074.8666561951,1
4541,5.0,5.0,5.0,64,1315127.2207080128,5
4542,5.0,5.0,5.0,78,237624.18880075187,5
4543,4.0,5.0,4.0,33,1077837.1634722522,3
4544,5.0,4.0,5.0,39,800229.0616047675,2
4545,5.0,5.0,4.0,63,1737082.2408515196,4
4546,5.0,4.0,5.0,70,40781.52364696497,4
4547,4.0,5.0,5.0,34,490074.74285977794,2
4548,5.0,5.0,5.0,68,369086.0662651074,2
4549,5.0,5.0,5.0,21,2318052.275445275,3
4550,5.0,6.0,4.0,41,2514614.121563179,3
4551,5.0,5.0,5.0,28,98456.99204071412,4
4552,5.0,5.0,5.0,58,1510787.9187769257,3
4553,5.0,5.0,5.0,72,2283103.300625585,2
4554,5.0,5.0,5.0,23,2509383.956855404,1
4555,5.0,4.0,4.0,51,926658.7413302979,2
4556,4.0,5.0,5.0,73,890805.2697819435,4
4557,5.0,5.0,4.0,38,2314046.9336829023,4
4558,5.0,5.0,5.0,43,1414595.3939554957,0
4559,5.0,4.0,5.0,30,886632.2917312264,4
4560,5.0,5.0,4.0,61,3616494.679987591,0
4561,5.0,5.0,5.0,55,375043.4971914357,3
4562,5.0,5.0,4.0,41,1525037.4378077975,0
4563,5.0,5.0,4.0,49,1481402.8386966,1
4564,4.0,4.0,5.0,31,3299888.3835204253,1
4565,4.0,5.0,4.0,69,2403838.786453308,2
4566,5.0,5.0,4.0,72,876902.979904543,0
4567,5.0,5.0,5.0,75,2308280.0487896665,2
4568,5.0,5.0,5.0,23,2443159.9078388964,0
4569,5.0,5.0,5.0,38,1769260.8385540447,2
4570,5.0,4.0,5.0,47,1425298.6700481602,0
4571,4.0,5.0,4.0,39,2536614.4597197627,5
4572,4.0,5.0,5.0,67,1483123.1099728127,2
4573,5.0,5.0,5.0,68,1715452.777552603,3
4574,5.0,5.0,5.0,28,547803.7751092041,4
4575,5.0,5.0,4.0,60,119436.5096010569,3
4576,5.0,5.0,4.0,54,117936.71533425587,1
4577,4.0,4.0,4.0,40,150512.33460365576,2
4578,4.0,5.0,5.0,23,1048890.3624906775,4
4579,5.0,5.0,5.0,33,2159120.8016163902,1
4580,5.0,5.0,5.0,40,92129.47130673332,2
4581,5.0,5.0,5.0,39,2266266.612958366,3
4582,5.0,4.0,5.0,46,1493601.444756767,1
4583,5.0,4.0,4.0,57,1554512.9203806152,3
4584,5.0,5.0,5.0,69,1020721.2333617399,5
4585,5.0,6.0,5.0,65,2140032.0913229636,5
4586,5.0,5.0,4.0,70,534283.3466021112,5
4587,4.0,5.0,5.0,51,260508.0431965373,3
4588,5.0,5.0,5.0,48,831338.4962085668,0
4589,6.0,5.0,5.0,79,1328994.528354019,4
4590,5.0,5.0,4.0,77,109519.61592051918,0
4591,5.0,4.0,4.0,21,39684.186077491024,0
4592,4.0,5.0,4.0,33,2352002.180349903,4
4593,5.0,5.0,4.0,27,552956.7413701358,0
4594,5.0,4.0,4.0,58,1053746.384257482,4
4595,5.0,6.0,4.0,67,2667997.5261681667,5
4596,4.0,5.0,4.0,42,314234.8306118542,0
4597,5.0,5.0,5.0,65,96588.7285976147,1
4598,5.0,5.0,4.0,56,1109851.8961792763,0
4599,4.0,4.0,4.0,29,1046800.7251682437,2
4600,5.0,5.0,4.0,74,1098976.2579772833,2
4601,5.0,5.0,4.0,50,963321.7152255247,2
4602,5.0,4.0,4.0,35,7234.389874227199,0
4603,5.0,5.0,5.0,71,585207.3490108289,5
4604,5.0,5.0,4.0,65,1314098.8137934979,1
4605,5.0,5.0,5.0,24,1596717.165534382,4
4606,5.0,4.0,5.0,57,210414.18864540252,4
4607,5.0,5.0,4.0,45,2705362.424192369,1
4608,5.0,4.0,4.0,52,1892372.4769578842,3
4609,5.0,5.0,4.0,60,1261727.8594303406,3
4610,5.0,4.0,4.0,23,1387789.8281066485,2
4611,5.0,5.0,4.0,37,2960546.5339496634,0
4612,5.0,5.0,5.0,63,2478981.2714825682,1
4613,6.0,5.0,4.0,79,3997852.8076998615,2
4614,5.0,4.0,4.0,28,2508732.071023069,4
4615,5.0,5.0,4.0,54,2383443.1212060195,2
4616,5.0,6.0,4.0,48,2800412.3026346117,3
4617,5.0,5.0,5.0,70,1883259.2431917898,3
4618,4.0,4.0,4.0,22,2445502.6486267396,1
4619,4.0,4.0,4.0,21,41863.493464046056,1
4620,5.0,4.0,5.0,68,4219943.660256693,1
4621,5.0,4.0,4.0,40,754460.7742567222,2
4622,5.0,5.0,4.0,36,415830.7520191501,5
4623,5.0,4.0,4.0,71,1250573.9766176294,2
4624,4.0,4.0,5.0,68,1285640.729119869,4
4625,5.0,6.0,5.0,62,3001102.277579255,4
4626,6.0,5.0,5.0,77,3313634.272647392,4
4627,4.0,5.0,5.0,41,1562705.3386819845,0
4628,5.0,5.0,5.0,56,1029395.992427532,3
4629,4.0,5.0,4.0,41,275352.0406727239,4
4630,5.0,5.0,4.0,80,1067827.7397245807,3
4631,5.0,5.0,4.0,44,296235.2988808853,0
4632,5.0,5.0,4.0,55,1419368.1742586822,1
4633,5.0,5.0,5.0,65,2326878.810774256,4
4634,5.0,5.0,4.0,34,393383.8441354942,2
4635,5.0,4.0,5.0,35,7029.277631767083,0
4636,5.0,5.0,5.0,77,1567430.9556857853,2
4637,5.0,5.0,4.0,74,1132546.0251487785,5
4638,6.0,5.0,5.0,62,97032.44489014329,4
4639,5.0,5.0,4.0,52,2188245.5504379827,2
4640,4.0,5.0,4.0,36,1034897.0960317927,2
4641,5.0,5.0,5.0,75,903722.6765226802,3
4642,5.0,5.0,5.0,77,813337.5191105197,1
4643,5.0,5.0,5.0,49,81619.11934752353,1
4644,5.0,4.0,4.0,24,595906.3532196768,3
4645,4.0,5.0,4.0,30,2034997.2463129496,5
4646,5.0,5.0,4.0,71,3170799.6423891415,1
4647,5.0,4.0,4.0,48,417061.90214411856,1
4648,5.0,5.0,6.0,62,3219078.9451717283,4
4649,5.0,5.0,4.0,47,54164.94419336782,3
4650,4.0,5.0,5.0,52,990216.8757905521,0
4651,5.0,4.0,5.0,22,3037536.461380113,3
4652,5.0,5.0,4.0,74,1610044.603382053,5
4653,5.0,5.0,4.0,51,976743.1125178977,0
4654,5.0,5.0,4.0,58,3789319.5578101315,0
4655,5.0,4.0,5.0,22,873089.0707574789,3
4656,4.0,5.0,4.0,24,2525174.788061971,4
4657,5.0,5.0,4.0,21,2276961.74000879,1
4658,5.0,5.0,4.0,49,331326.17319354904,1
4659,6.0,4.0,5.0,74,3442380.1584969107,2
4660,5.0,4.0,4.0,61,2946290.918259062,2
4661,5.0,4.0,4.0,58,1040805.7736698223,0
4662,5.0,5.0,4.0,67,554981.414236782,1
4663,5.0,5.0,5.0,47,1260334.1921708016,2
4664,5.0,5.0,5.0,62,1721040.351033305,4
4665,5.0,5.0,5.0,63,415770.76115227264,2
4666,5.0,5.0,5.0,75,2939896.1805780553,4
4667,5.0,5.0,5.0,32,1623301.8354436934,3
4668,5.0,5.0,5.0,58,436932.14929558075,4
4669,5.0,5.0,4.0,59,1014927.1428531448,1
4670,5.0,4.0,4.0,40,975938.9482603282,1
4671,4.0,5.0,5.0,23,3447829.6038463516,3
4672,5.0,5.0,4.0,75,1248277.2012827552,2
4673,5.0,5.0,5.0,35,152330.73092471238,1
4674,4.0,4.0,5.0,26,521272.12822815793,2
4675,4.0,5.0,5.0,54,877767.9050702081,2
4676,5.0,5.0,4.0,40,3892149.207626953,1
4677,5.0,5.0,4.0,69,2258731.5109621636,0
4678,5.0,5.0,4.0,65,3066926.047746522,1
4679,5.0,5.0,4.0,65,343811.16338150995,2
4680,4.0,4.0,4.0,59,166861.20490320033,0
4681,5.0,6.0,4.0,51,3862137.4043744067,3
4682,5.0,4.0,4.0,54,2272692.2688200176,1
4683,5.0,5.0,4.0,23,810836.6165122405,1
4684,5.0,5.0,5.0,31,887878.9053151953,5
4685,5.0,5.0,5.0,34,915766.8497111821,3
4686,5.0,4.0,4.0,38,514171.157330931,1
4687,5.0,5.0,5.0,36,2543777.8312607827,1
4688,5.0,5.0,5.0,50,279518.80064053525,4
4689,4.0,5.0,4.0,51,844792.0982219387,4
4690,5.0,4.0,5.0,71,163070.4455448345,3
4691,5.0,5.0,4.0,32,255763.7528608414,3
4692,5.0,6.0,5.0,76,3923917.3020340973,0
4693,4.0,4.0,4.0,27,933710.2214531829,0
4694,5.0,5.0,5.0,39,1871466.9489153086,4
4695,5.0,4.0,5.0,35,2381176.315289112,1
4696,5.0,5.0,5.0,60,3747142.4341403213,4
4697,5.0,5.0,4.0,73,536565.7100501164,2
4698,5.0,5.0,5.0,54,497250.5933120935,4
4699,6.0,5.0,5.0,74,3099104.696153606,1
4700,5.0,5.0,5.0,73,988974.8149119415,1
4701,4.0,5.0,4.0,53,572849.6739128713,4
4702,5.0,5.0,4.0,79,894219.5944193221,0
4703,4.0,5.0,5.0,27,2009552.674968481,4
4704,5.0,4.0,4.0,37,928661.9446088917,1
4705,5.0,5.0,4.0,71,1297275.9272695961,4
4706,5.0,5.0,4.0,43,3732157.1530828355,5
4707,4.0,5.0,4.0,71,2869840.1976700127,3
4708,5.0,4.0,5.0,46,1655556.4444313897,1
4709,5.0,5.0,4.0,45,508608.16972425225,1
4710,5.0,5.0,5.0,71,868291.3387658414,1
4711,5.0,5.0,5.0,27,3494232.5281066056,1
4712,5.0,5.0,4.0,66,2820671.7350056805,4
4713,5.0,5.0,5.0,77,2524085.247829726,1
4714,4.0,4.0,4.0,52,324430.2197421356,0
4715,5.0,5.0,4.0,42,970694.9891728173,1
4716,5.0,5.0,5.0,46,503938.8442146392,4
4717,5.0,5.0,4.0,61,523245.2581618802,5
4718,5.0,4.0,5.0,52,507089.62592229457,5
4719,5.0,5.0,5.0,65,410989.577683642,5
4720,5.0,5.0,4.0,34,1565104.722682169,2
4721,5.0,4.0,4.0,28,678052.1535676764,4
4722,5.0,5.0,5.0,66,575157.0425819769,3
4723,5.0,5.0,5.0,58,1091264.6269308885,1
4724,4.0,5.0,4.0,37,634630.4604211756,3
4725,5.0,5.0,5.0,67,1022838.4846082373,1
4726,5.0,5.0,5.0,42,638639.3288711396,1
4727,4.0,5.0,5.0,22,1565907.5086013535,2
4728,5.0,5.0,4.0,60,51128.24346870104,5
4729,5.0,4.0,5.0,39,3469761.068819709,4
4730,5.0,5.0,4.0,38,1867418.6475345755,3
4731,4.0,5.0,4.0,26,60502.447382558275,2
4732,5.0,5.0,5.0,63,296785.42850698263,3
4733,4.0,4.0,4.0,34,557943.7587590202,1
4734,5.0,6.0,5.0,79,2439246.7886529965,5
4735,5.0,5.0,4.0,63,510501.02547465893,2
4736,5.0,5.0,4.0,28,1312594.5976099723,2
4737,5.0,5.0,5.0,70,985777.0225353763,0
4738,5.0,5.0,4.0,70,3210408.847440899,3
4739,5.0,5.0,5.0,75,1414367.9649965863,4
4740,5.0,5.0,4.0,60,142824.29933220265,1
4741,5.0,5.0,5.0,68,3912302.5907167955,2
4742,5.0,5.0,5.0,35,1464512.5260271847,2
4743,6.0,5.0,5.0,66,4584576.826248039,1
4744,5.0,5.0,5.0,54,813350.1660661075,4
4745,5.0,4.0,5.0,39,2217644.3764784513,0
4746,5.0,5.0,5.0,42,1547218.2163544018,3
4747,4.0,5.0,5.0,48,1997933.6206006515,4
4748,6.0,5.0,4.0,76,1934024.8818358774,3
4749,4.0,5.0,5.0,62,1811137.884735976,3
4750,5.0,5.0,4.0,51,1559858.1541774913,1
4751,5.0,5.0,5.0,41,2121710.546436649,5
4752,5.0,5.0,5.0,48,1189164.6228706266,0
4753,5.0,5.0,4.0,46,321520.221272239,4
4754,4.0,5.0,4.0,28,155943.19834600744,2
4755,4.0,5.0,5.0,77,3564082.292131006,4
4756,5.0,5.0,4.0,38,250894.2770043049,1
4757,4.0,5.0,4.0,44,179972.51486352726,1
4758,5.0,4.0,5.0,54,2651859.6686969427,5
4759,5.0,6.0,5.0,73,927434.9552096373,5
4760,5.0,4.0,5.0,69,1310593.6752755393,1
4761,5.0,5.0,5.0,67,923729.3958068943,2
4762,5.0,5.0,5.0,45,2181532.491048004,4
4763,5.0,5.0,5.0,40,596574.6032742874,4
4764,5.0,5.0,5.0,77,1906603.887574348,5
4765,5.0,5.0,5.0,53,4196039.06829353,2
4766,5.0,5.0,4.0,61,1973580.0522837853,3
4767,5.0,5.0,4.0,69,2462856.8949869396,5
4768,5.0,5.0,4.0,69,966258.8099625558,2
4769,5.0,4.0,5.0,36,1829520.5101080458,3
4770,5.0,5.0,5.0,73,512661.3703323879,2
4771,5.0,5.0,5.0,46,32324.588224678097,4
4772,5.0,5.0,5.0,40,168045.87813122495,2
4773,4.0,5.0,4.0,29,360337.83571339404,5
4774,5.0,5.0,5.0,36,598447.0676046633,4
4775,4.0,4.0,5.0,22,3709792.6621504794,1
4776,5.0,4.0,4.0,33,142669.8844415991,2
4777,4.0,4.0,4.0,36,721095.1881800104,1
4778,4.0,4.0,4.0,24,3104995.4923211453,5
4779,4.0,5.0,4.0,34,2134552.0177031835,0
4780,5.0,6.0,5.0,80,278587.51597946096,4
4781,4.0,5.0,5.0,52,1153290.1077010483,5
4782,5.0,5.0,4.0,67,41843.86258451522,3
4783,4.0,4.0,4.0,34,4369149.779788452,3
4784,5.0,5.0,5.0,69,802795.8081632841,2
4785,5.0,4.0,4.0,39,553209.1665516759,4
4786,5.0,5.0,4.0,78,1856177.1698439538,4
4787,5.0,5.0,5.0,63,150090.467354278,2
4788,5.0,5.0,5.0,62,1038927.0621773106,5
4789,5.0,4.0,4.0,47,633413.6595752632,4
4790,5.0,5.0,5.0,30,3704491.416158634,2
4791,5.0,5.0,4.0,80,853746.7574765678,2
4792,5.0,5.0,5.0,48,1257957.1545676326,4
4793,5.0,5.0,5.0,68,2876776.137872347,1
4794,5.0,5.0,4.0,44,131538.37515015143,2
4795,4.0,5.0,4.0,45,223514.1516574607,2
4796,4.0,5.0,4.0,38,55132.037690208694,4
4797,5.0,5.0,4.0,45,1087917.423392702,1
4798,4.0,5.0,5.0,72,168528.98017225615,5
4799,4.0,5.0,4.0,58,791547.5450692178,4
4800,5.0,5.0,5.0,65,578823.8590843076,4
4801,5.0,5.0,5.0,41,2058404.5263266803,5
4802,4.0,5.0,4.0,64,150011.86201449911,1
4803,5.0,4.0,5.0,68,23107.154890281145,0
4804,4.0,5.0,5.0,57,1022367.4083485968,4
4805,5.0,5.0,4.0,66,417675.2857690419,5
4806,5.0,4.0,5.0,66,2028520.1356733062,1
4807,5.0,6.0,4.0,66,2941379.0958935665,1
4808,5.0,5.0,4.0,50,2065964.9061276524,1
4809,5.0,5.0,5.0,68,223098.33379184574,4
4810,5.0,4.0,4.0,29,762647.3598285638,2
4811,5.0,5.0,4.0,29,201615.8044090427,3
4812,5.0,5.0,5.0,62,995024.6651783478,2
4813,4.0,4.0,5.0,26,1877774.957853282,3
4814,5.0,5.0,4.0,62,1728058.4648644137,5
4815,4.0,5.0,4.0,36,100883.47419616672,0
4816,5.0,5.0,4.0,78,2405143.5837128754,5
4817,5.0,5.0,4.0,58,713263.4663888948,2
4818,4.0,4.0,5.0,30,2749361.2309434023,4
4819,5.0,4.0,4.0,38,218498.96037204607,0
4820,4.0,6.0,4.0,47,251432.62449761893,1
4821,5.0,6.0,4.0,40,1200057.592148384,5
4822,5.0,5.0,5.0,58,686967.4880485737,2
4823,5.0,5.0,4.0,50,1113305.429268297,0
4824,5.0,5.0,5.0,53,1983918.1899837994,4
4825,5.0,5.0,4.0,75,1416205.5534368483,0
4826,5.0,5.0,4.0,55,2713497.2364875637,5
4827,5.0,5.0,5.0,43,2489057.8780681165,3
4828,5.0,5.0,5.0,50,2382723.062932777,1
4829,4.0,5.0,4.0,40,1403638.2222387872,3
4830,5.0,4.0,5.0,30,2586990.3648003093,4
4831,5.0,5.0,5.0,74,1998763.6381530839,5
4832,5.0,5.0,5.0,61,3390796.966384735,3
4833,4.0,4.0,4.0,29,1232698.449619537,0
4834,4.0,5.0,5.0,35,652371.2104552309,2
4835,5.0,5.0,5.0,53,1130968.1835744078,2
4836,5.0,6.0,4.0,74,2840558.9180693813,3
4837,5.0,5.0,5.0,44,92558.82154163341,2
4838,5.0,5.0,5.0,43,957468.5469864975,4
4839,5.0,4.0,5.0,30,1074088.80545864,3
4840,5.0,4.0,4.0,46,1367838.1123717192,1
4841,5.0,5.0,4.0,28,1824984.8677238477,4
4842,4.0,4.0,4.0,62,772115.0791871872,2
4843,5.0,5.0,4.0,56,2503526.6005149274,2
4844,5.0,5.0,5.0,61,144656.6043163905,4
4845,5.0,5.0,5.0,62,1798089.743294116,4
4846,5.0,5.0,5.0,79,304344.8935328968,2
4847,5.0,5.0,5.0,23,70766.38283016745,3
4848,4.0,5.0,5.0,28,562786.0131411055,4
4849,5.0,4.0,5.0,29,73455.16174737776,1
4850,5.0,5.0,5.0,34,905715.0769437433,1
4851,4.0,5.0,5.0,58,3966416.1456808853,1
4852,5.0,5.0,5.0,76,1592096.4705154956,3
4853,4.0,5.0,5.0,31,77122.36614750013,1
4854,4.0,5.0,5.0,38,1069045.835911092,0
4855,5.0,5.0,5.0,59,2267295.400875708,4
4856,5.0,5.0,5.0,53,3129811.4953775406,3
4857,4.0,4.0,4.0,32,1744463.91939768,0
4858,5.0,5.0,4.0,21,274313.0411880712,1
4859,5.0,5.0,5.0,22,2078008.1653501291,5
4860,5.0,5.0,4.0,71,333253.68062841863,1
4861,5.0,5.0,5.0,41,667210.7119902199,0
4862,5.0,5.0,5.0,44,2886871.7842176887,3
4863,5.0,5.0,4.0,69,1425088.2071372217,4
4864,5.0,6.0,4.0,73,812261.5576972098,2
4865,5.0,5.0,5.0,32,317541.4918913122,1
4866,5.0,5.0,4.0,77,766777.8681984566,1
4867,5.0,5.0,5.0,37,1640723.7594033242,4
4868,5.0,5.0,5.0,78,2173410.6559255696,5
4869,5.0,5.0,4.0,48,738845.8710714468,3
4870,4.0,4.0,5.0,61,560037.3206614845,3
4871,5.0,5.0,5.0,53,1727621.114897145,3
4872,4.0,5.0,5.0,33,2627616.842984073,1
4873,4.0,5.0,5.0,26,514450.16133709054,3
4874,4.0,5.0,5.0,36,3163251.60832528,4
4875,4.0,5.0,5.0,45,1375353.4541893909,1
4876,5.0,4.0,5.0,37,4040093.468380447,0
4877,5.0,5.0,5.0,77,1092191.407560586,5
4878,5.0,5.0,5.0,71,4578713.714753424,2
4879,5.0,5.0,4.0,54,2021811.2310674703,1
4880,5.0,5.0,5.0,59,2638493.1610773,5
4881,5.0,5.0,5.0,77,1269522.2481537082,4
4882,5.0,5.0,4.0,34,1682298.7541986578,0
4883,4.0,5.0,5.0,21,1003748.2365121936,4
4884,5.0,4.0,5.0,41,682808.7124041416,4
4885,5.0,5.0,4.0,41,263519.60991139733,4
4886,5.0,4.0,4.0,32,278252.4944824938,1
4887,4.0,5.0,5.0,27,4363015.372406985,3
4888,5.0,5.0,4.0,49,1914122.7808955098,2
4889,4.0,4.0,5.0,34,1059784.6917036625,1
4890,5.0,5.0,4.0,36,1096406.908149158,0
4891,5.0,5.0,4.0,40,571969.4851079471,4
4892,5.0,5.0,4.0,62,1752118.6005854993,1
4893,4.0,5.0,5.0,76,1189430.3639344678,2
4894,5.0,4.0,4.0,36,253084.71098379025,1
4895,5.0,5.0,5.0,78,978582.6892075278,2
4896,5.0,4.0,5.0,77,1701819.812357704,2
4897,5.0,5.0,4.0,56,1475610.4672468023,3
4898,4.0,5.0,4.0,21,723085.8021637799,2
4899,5.0,6.0,4.0,53,2190156.850293981,2
4900,4.0,6.0,5.0,56,1573717.6797536002,2
4901,5.0,5.0,4.0,73,290324.0793237311,2
4902,5.0,6.0,5.0,79,912315.899758141,1
4903,5.0,5.0,5.0,54,519862.8248215664,1
4904,4.0,4.0,4.0,33,1559862.1491248326,2
